video,model,blur,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh,outlier_magnitude,outlier_ratio_vs_gt,false_visible_rate,false_occluded_rate,trajectory_length_ratio,visibility_bias
27,TapNext,medium,88.76923076923077,28.168089297439263,16.362931368747578,55.87655942219304,38.87089310504396,83.32239001969796,70.41453719477569,94.48456992777412,85.01849568434032,96.4543663821405,86.3975155279503,59.41287457617157,71.66119500984898,5.145930290222168,0.7935915901183628,0.2037470725995316,0.0852713178294573,,0.1184757547700743
27,TapNext,strong,62.76923076923077,2.6263952724885096,1.6556291390728477,11.29349967170059,7.483588621444201,26.132632961260672,18.704688255195748,47.53775443204202,36.52028904947193,69.79645436638215,51.698579369981466,23.21255488703324,31.477347340774784,7.402990341186523,0.9291958538822656,0.1592505854800937,0.4250645994832041,,-0.2658140140031104
28,TapNext,none,93.56775300171527,47.124117053481335,31.85235816814764,71.94752774974774,56.82926829268292,84.15741675075681,72.38605898123325,97.0736629667003,89.67551622418878,99.39455095862763,92.51497005988024,68.65163434522657,79.93945509586277,9.722382545471191,1.2435077044172105,0.0628571428571428,0.0629921259842519,,-0.00013498312710909233
28,TapNext,medium,90.30874785591767,15.842583249243187,8.88888888888889,27.346115035317855,16.31162507608034,38.4460141271443,24.333116460637605,65.18668012108981,47.56756756756757,97.67911200807264,88.27586206896552,37.07541201242798,48.90010090817356,8.612628936767578,1.1677241893355066,0.12,0.0905511811023622,,0.0294488188976378
28,TapNext,strong,57.97598627787307,1.109989909182644,0.6853582554517134,3.5317860746720484,2.213788741302973,5.650857719475278,3.589743589743589,8.779011099899092,5.689993459777633,20.08072653884965,12.300208478109798,4.895818504877141,7.830474268415741,6.080254077911377,0.8140950381678701,0.3542857142857142,0.421259842519685,,-0.06697412823397081
29,TapNext,none,94.60825610783488,52.140410958904106,35.69739952718676,78.93835616438356,65.06110711718188,92.46575342465754,84.41767068273093,98.20205479452056,92.7791771620487,98.63013698630137,92.7791771620487,74.1469063302394,84.07534246575341,10.306110382080078,1.55839436506302,0.631578947368421,0.0435875943000838,,0.5879913530683372
29,TapNext,medium,82.56107834877844,3.6815068493150687,1.943127962085308,18.065068493150687,10.534429599177802,60.70205479452054,45.43610547667343,92.20890410958904,76.89144736842105,94.52054794520548,77.76859504132231,42.51474108953598,53.83561643835616,13.935125350952148,2.080460946832813,0.5789473684210527,0.1642917015926236,,0.414655666828429
29,TapNext,strong,23.75737152485257,0.0,0.0,0.0,0.0,0.4280821917808219,0.209205020920502,3.852739726027397,1.98722498225692,11.472602739726028,4.890510948905109,1.4173881904165062,3.150684931506849,76.82109069824219,12.635905085422484,0.1578947368421052,0.7560771165129925,,-0.5981823796708873
0,CoWTracker,none,99.7752808988764,22.47191011235955,12.67427122940431,48.53932584269663,32.09509658246657,79.7752808988764,66.16822429906543,95.95505617977528,92.0086393088553,100.0,99.7752808988764,60.5443024637336,69.34831460674158,8.807893753051758,1.0479302623813278,0.0,0.0022222222222222,0.9533333333333334,-0.0022222222222222
0,CoWTracker,medium,100.0,6.292134831460674,3.248259860788863,32.13483146067416,19.143239625167336,74.6067415730337,59.49820788530465,99.1011235955056,98.21826280623608,100.0,100.0,56.02159403549939,62.42696629213484,9.448381423950195,1.1403519158440414,0.0,0.0,1.0,0.0
0,CoWTracker,strong,100.0,0.8988764044943821,0.4514672686230248,4.49438202247191,2.2988505747126435,23.370786516853933,13.231552162849871,67.41573033707866,50.84745762711864,99.7752808988764,99.55156950672644,33.276179428006124,39.19101123595506,13.372416496276855,1.5784692002943586,0.0,0.0,1.0,0.0
1,CoWTracker,none,82.58961228968545,35.86206896551724,18.367346938775512,53.44827586206896,29.640427599611275,71.72413793103448,43.75,85.0,55.29685681024446,94.6551724137931,64.89493201483313,42.38991267269288,68.13793103448276,4.584890842437744,1.1698960131512093,0.2617534942820839,0.0533333333333333,1.4244632409332951,0.2084201609487506
1,CoWTracker,medium,75.49378200438917,12.93103448275862,5.547337278106509,40.86206896551724,19.915966386554626,61.03448275862069,32.74418604651162,74.48275862068967,42.55744255744256,88.27586206896552,53.771551724137936,30.907296798550654,55.51724137931034,5.398613452911377,1.3996154925679174,0.3824650571791613,0.0566666666666666,1.7635213715000464,0.3257983905124947
1,CoWTracker,strong,65.54498902706656,5.172413793103448,1.949317738791423,22.58620689655173,9.034051424600417,51.55172413793103,23.252160251374708,70.34482758620689,33.64565587734242,83.62068965517241,43.026435733819504,22.18152420518569,46.6551724137931,2.9001028537750244,0.687661000049777,0.5590851334180432,0.0516666666666666,2.2653416647881257,0.5074184667513766
2,CoWTracker,none,93.22289156626506,48.67021276595745,31.66089965397924,67.81914893617021,50.39525691699605,84.04255319148936,71.01123595505618,92.5531914893617,80.33175355450237,99.7340425531915,88.83374689826302,64.44657859575938,78.56382978723404,22.3530216217041,1.007826494734398,0.09375,0.0448877805486284,1.037380604504901,0.0488622194513716
2,CoWTracker,medium,93.52409638554217,1.8617021276595744,0.9433962264150944,10.372340425531917,5.492957746478874,25.79787234042553,14.701378254211331,44.9468085106383,28.69415807560137,67.2872340425532,48.9065606361829,19.74769018777792,30.0531914893617,17.89354133605957,0.814398210282538,0.0694444444444444,0.0573566084788029,1.0957729415512023,0.01208783596564151
2,CoWTracker,strong,80.2710843373494,0.0,0.0,0.0,0.0,0.5319148936170213,0.2663115845539281,2.925531914893617,0.938337801608579,10.638297872340424,4.583333333333333,1.157596543899168,2.8191489361702127,12.451167106628418,0.5742239031634997,0.2291666666666666,0.1620947630922693,1.0812886287625418,0.0670719035743973
3,CoWTracker,none,90.29622063329928,42.96407185628743,26.04735883424408,78.81736526946108,60.74332171893148,90.11976047904191,75.07906388361796,96.10778443113772,82.9477858559154,97.97904191616766,84.77970627503338,65.91944731354846,81.19760479041916,3.907015800476074,1.0915916714719809,0.2299035369774919,0.0345334313005143,1.318793622497103,0.1953701056769776
3,CoWTracker,medium,84.88253319713994,45.58383233532935,26.45502645502645,76.27245508982035,53.61542581681843,87.12574850299401,66.16454229432213,94.46107784431138,75.62767911818739,96.8562874251497,78.58032378580324,60.08859949403153,80.05988023952095,3.1691536903381348,0.964235847364688,0.3954983922829582,0.0367376928728875,1.5526323728930391,0.3587606994100707
3,CoWTracker,strong,79.72420837589377,39.221556886227546,20.86709886547812,68.6377245508982,42.8639846743295,86.22754491017965,60.29016657710908,94.01197604790418,69.48863636363637,95.88323353293411,71.63406214039125,53.02878972418886,76.79640718562875,1.4948158264160156,0.7895931287225325,0.5691318327974276,0.0315944158706833,1.955140430142003,0.5375374169267443
4,CoWTracker,none,91.28664495114006,83.94863563402889,61.57697121401752,91.3322632423756,71.44754316069057,94.70304975922951,76.36612021857924,98.5553772070626,82.34463276836158,100.0,84.69241773962804,75.2855370202554,93.70786516853931,1.4862868785858154,1.5025862268059145,0.1256198347107438,0.0478395061728395,1.1828190236358431,0.07778032853790431
4,CoWTracker,medium,89.90228013029315,73.83627608346708,48.97959183673469,80.57784911717496,56.42857142857143,91.81380417335474,70.64935064935065,96.95024077046548,78.04878048780488,99.51845906902086,81.99445983379502,67.22015084725133,88.53932584269663,1.9898948669433596,1.3817248125644257,0.1586776859504132,0.0432098765432098,1.2247692075742531,0.11546780940720341
4,CoWTracker,strong,86.88925081433226,71.26805778491172,44.8239060832444,73.35473515248796,46.7027027027027,76.88603531300161,50.27685492801772,80.89887640449437,54.55580865603644,89.24558587479936,64.28571428571429,52.12899733114311,78.33065810593901,1.0923269987106323,1.2229848965682004,0.224793388429752,0.0385802469135802,1.330933326379775,0.1862131415161718
5,CoWTracker,none,98.65884325230512,83.6842105263158,69.43231441048034,92.10526315789474,82.15962441314554,98.68421052631578,93.51620947630924,100.0,95.95959595959596,100.0,95.95959595959596,87.4054680438254,94.89473684210526,20.449951171875,0.9893027147019255,0.019680196801968,0.0,1.0494810473175322,0.019680196801968
5,CoWTracker,medium,96.89857502095558,4.736842105263158,2.365308804204993,12.894736842105264,6.712328767123288,54.47368421052632,35.714285714285715,89.47368421052632,76.2443438914027,96.84210526315788,86.810551558753,41.569363747153936,51.68421052631579,17.36542510986328,0.8697723774782754,0.034440344403444,0.0222222222222222,1.0829560886161032,0.0122181221812218
5,CoWTracker,strong,90.69572506286671,0.2631578947368421,0.1219512195121951,0.7894736842105263,0.3667481662591687,3.684210526315789,1.734820322180917,11.842105263157894,5.662805662805663,67.10526315789474,41.55172413793103,9.887609901737797,16.736842105263154,11.486288070678713,0.6032111194936534,0.1057810578105781,0.0617283950617283,1.2786192383031192,0.0440526627488498
6,CoWTracker,none,79.70297029702971,47.069597069597066,26.14445574771109,73.62637362637363,47.97136038186158,88.64468864468864,64.02116402116403,91.94139194139194,67.11590296495957,95.42124542124544,71.27071823204419,55.30472026954809,79.34065934065934,4.029391288757324,1.2625716109443004,0.5954198473282443,0.0140105078809106,1.5336034106482088,0.5814093394473336
6,CoWTracker,medium,78.5891089108911,46.336996336996336,25.14910536779324,70.6959706959707,44.215349369988544,87.91208791208791,61.61745827984596,95.23809523809524,70.36535859269283,97.8021978021978,73.4159779614325,54.952649914350616,79.5970695970696,3.4719579219818115,1.01070192279032,0.648854961832061,0.0052539404553415,1.9795776353436612,0.6436010213767195
6,CoWTracker,strong,69.80198019801979,28.93772893772894,13.435374149659864,54.761904761904766,28.88888888888889,75.64102564102564,44.842562432138976,91.57509157509158,59.95203836930456,97.25274725274726,66.12702366127023,42.649177500252506,69.63369963369964,2.9468986988067627,0.8337980469743361,0.9274809160305344,0.0017513134851138,2.4776080159546874,0.9257296025454206
7,CoWTracker,none,96.08888888888887,50.278293135436,32.769044740024185,70.25355596784169,52.64133456904542,85.59059987631417,72.19027705175117,92.57884972170687,82.39202657807309,98.88682745825604,92.85714285714286,66.56996515920734,79.51762523191096,7.561963081359863,1.0516765877818868,0.1169036334913112,0.0085261875761266,1.1341210782056494,0.10837744591518461
7,CoWTracker,medium,92.26666666666668,35.064935064935064,20.085015940488844,57.32838589981447,37.58116883116883,79.0352504638219,60.28368794326241,94.61966604823748,81.38041733547352,100.0,90.23569023569024,57.913196057216766,73.20964749536178,7.692215442657471,1.0743100280082387,0.2606635071090047,0.0054811205846528,1.2149522730275546,0.25518238652435193
7,CoWTracker,strong,86.35555555555555,13.048855905998764,6.504315659679408,29.313543599257883,15.90070446159007,52.62832405689548,32.6295585412668,78.29313543599258,57.47493163172288,94.06307977736547,78.18463125322332,38.13882830949649,53.46938775510204,9.290353775024414,1.2983933707048514,0.4170616113744075,0.0261875761266747,1.381441269148108,0.3908740352477328
8,CoWTracker,none,97.14673913043478,35.127737226277375,21.14222954420648,71.44160583941606,54.91573033707865,89.14233576642336,79.05844155844156,97.44525547445257,92.83216783216784,99.54379562043796,96.08888888888887,68.80749163215668,78.54014598540147,7.368228912353516,0.9893195584732164,0.0744680851063829,0.0124888492417484,1.0852539928410585,0.0619792358646345
8,CoWTracker,medium,87.90760869565217,30.656934306569344,18.621456364647027,64.05109489051095,48.71080139372822,78.37591240875912,66.45865834633385,82.84671532846716,71.81964573268921,90.23722627737226,76.65562913907284,56.45323819529423,69.23357664233578,10.42618179321289,1.51802251667801,0.1595744680851064,0.1052631578947368,1.1144907026380564,0.0543113101903696
8,CoWTracker,strong,83.69565217391305,21.897810218978105,12.076806467913087,58.941605839416056,40.82539682539682,77.82846715328468,61.77972283005106,84.3978102189781,69.44232238349886,88.77737226277372,73.68833202819107,51.56251610701018,66.36861313868614,3.793105125427246,0.7225737734843127,0.3537234042553192,0.095450490633363,1.3732006399552217,0.25827291362195615
9,CoWTracker,none,82.78560250391236,10.576015108593012,5.304908279623203,26.440037771482533,14.686825053995682,51.46364494806421,32.75,73.93767705382436,51.28205128205128,88.10198300283287,63.63636363636363,33.53202965040676,50.10387157695939,17.988662719726562,1.0663165358218305,0.1958041958041958,0.1494464944649446,1.2047407982934517,0.04635770133925121
9,CoWTracker,medium,77.30829420970265,4.343720491029273,2.130822596630327,11.142587346553352,5.746536685479733,30.31161473087819,17.30221969265794,54.95750708215298,35.68136932192232,77.52596789423984,53.57675111773472,22.887539882885005,35.65627950897073,22.63016891479492,1.2823083080646651,0.2202797202797203,0.2269372693726937,1.4835536740104882,-0.006657549092973419
9,CoWTracker,strong,69.3792383933229,1.794145420207743,0.869167429094236,5.94900849858357,2.8931404573028465,19.8300283286119,9.975062344139651,38.24362606232295,20.88815789473684,57.79036827195468,34.7799511002445,13.881095845103614,24.72143531633617,21.46331787109375,1.4016123595228605,0.3927738927738928,0.2306273062730627,1.761525464274165,0.1621465865008301
10,CoWTracker,none,97.95,51.899696048632215,34.359233097880924,78.49544072948328,63.07409675443968,93.3130699088146,85.05906879777623,97.72036474164136,92.6917510853835,98.17629179331308,93.53197674418604,73.74322529593329,83.92097264437692,5.860752105712891,1.0205652214852858,0.0526315789473684,0.0037285607755406,1.0107125354006157,0.048903018171827795
10,CoWTracker,medium,95.15,37.00607902735562,21.81899641577061,69.98480243161094,50.97168239866741,90.19756838905776,77.01822916666666,97.41641337386018,88.55755894590847,98.17629179331308,89.87430167597765,65.64815372059816,78.5562310030395,6.646417617797852,1.1582153878301675,0.1345029239766081,0.0037285607755406,1.1331578418141883,0.1307743632010675
10,CoWTracker,strong,90.7,14.513677811550153,7.335907335907336,41.79331306990882,24.44046553267681,77.58358662613982,57.328805885681945,95.8966565349544,80.87182823682498,98.25227963525836,84.59495351925631,50.914392102069485,65.6079027355623,10.029391288757324,1.7288008836540427,0.2441520467836257,0.0141685309470544,1.2941618591808095,0.2299835158365713
11,CoWTracker,none,89.2364305427783,34.36293436293436,20.444104134762632,66.40926640926641,47.69953051643193,86.35778635778635,70.4225352112676,97.42599742599742,85.27679623085983,100.0,86.15384615384616,61.999362449433626,76.91119691119692,4.512765884399414,1.0668759099339782,0.2193548387096774,0.0618686868686868,1.0788783092593264,0.1574861518409906
11,CoWTracker,medium,89.60441582336706,15.05791505791506,7.804878048780488,54.95495495495496,36.54015887025596,84.42728442728443,67.78741865509761,97.42599742599742,86.3855421686747,98.32689832689832,86.3855421686747,56.980707982296686,70.03861003861005,5.231688499450684,1.2227714576741642,0.1709677419354838,0.0757575757575757,1.085274964197129,0.0952101661779081
11,CoWTracker,strong,88.50045998160073,5.148005148005148,2.609262883235486,20.07722007722008,10.541110330288124,58.815958815958815,38.22495606326889,91.76319176319176,76.94038245219348,96.65379665379665,83.9766081871345,42.4584639832241,54.491634491634485,7.099905967712402,1.6120394342158155,0.232258064516129,0.0669191919191919,1.157989188729068,0.16533887259693708
12,CoWTracker,none,99.6116504854369,70.68627450980392,54.4973544973545,97.6470588235294,95.0381679389313,100.0,99.609375,100.0,99.609375,100.0,99.609375,89.67272948725716,93.66666666666669,1.5848066806793213,0.9963010317785036,0.4,0.0,1.0867142857142855,0.4
12,CoWTracker,medium,99.41747572815534,66.86274509803921,50.0,93.82352941176472,87.87878787878788,100.0,99.41520467836256,100.0,99.41520467836256,100.0,99.41520467836256,87.22488038277511,92.1372549019608,1.6726081371307373,1.0455966644532229,0.6,0.0,1.0897142857142856,0.6
12,CoWTracker,strong,99.41747572815534,37.35294117647059,22.88288288288288,81.47058823529412,68.39506172839506,99.80392156862746,99.0272373540856,100.0,99.41520467836256,100.0,99.41520467836256,77.82711826441773,83.72549019607844,2.094543933868408,1.3105617909526317,0.6,0.0,1.0897142857142856,0.6
13,CoWTracker,none,95.21424596549804,25.75,14.415675297410775,59.06249999999999,40.52428018908466,87.875,75.14729512587039,99.0625,93.26241134751773,100.0,94.87485101311086,63.64490259459888,74.35000000000001,4.275901317596436,1.1248555988451452,0.3959390862944162,0.0049230769230769,1.0684796330970925,0.3910160093713393
13,CoWTracker,medium,95.04730105731775,25.5625,14.231036882393877,53.43750000000001,35.21416803953871,86.5,72.69857969489742,98.5625,92.21311475409836,99.8125,94.37537004144464,61.74645388247461,72.775,4.947668552398682,1.2556914827729362,0.4365482233502538,0.0018461538461538,1.1737205789471905,0.4347020695041
13,CoWTracker,strong,92.54312743461324,8.5,4.339440694310511,34.0,19.119266055045877,75.3125,56.05769230769231,96.6875,86.55172413793103,98.875,90.04683840749415,51.222992320494775,62.675,5.988883018493652,1.5230348229236856,0.4568527918781725,0.027076923076923,1.2792765618347215,0.4297758688012495
14,CoWTracker,none,95.37836465210768,15.285252960172228,8.093473924194928,39.28955866523143,23.832843617368592,75.72658772874058,58.57023411371237,97.68568353067816,91.08312342569268,100.0,95.31410916580845,55.378756849355405,65.59741657696448,5.668422222137451,1.1183163120502897,0.7567567567567568,0.0037174721189591,1.1075827240423433,0.7530392846377977
14,CoWTracker,medium,95.37836465210768,5.220667384284177,2.6287262872628725,18.083961248654468,9.73630831643002,46.60925726587728,29.470085470085472,84.71474703982777,70.35537561853351,98.8697524219591,93.21428571428572,41.08095628131952,50.699677072120565,7.159090042114258,1.4330980226525296,0.7297297297297297,0.0053106744556558,1.0833721977265538,0.7244190552740739
14,CoWTracker,strong,89.99492127983748,3.606027987082885,1.488013226784238,10.333692142088267,4.660414890593919,29.171151776103336,15.708451146716934,67.59956942949408,47.91164658634538,93.16469321851451,81.96640316205533,30.34698580249916,40.77502691065663,13.177886962890623,2.844490063855647,0.7387387387387387,0.0610727562400424,1.0127669345686592,0.6776659824986964
15,CoWTracker,none,99.60732984293192,61.6,44.38040345821326,79.2,65.34653465346535,92.26666666666668,85.32675709001232,100.0,99.601593625498,100.0,99.601593625498,78.85137649053739,86.61333333333333,2.454529285430908,1.014350172529951,0.2142857142857142,0.0,1.011893441807235,0.2142857142857142
15,CoWTracker,medium,99.60732984293192,45.33333333333333,29.234737747205504,73.73333333333333,58.21052631578948,91.46666666666668,83.96572827417381,98.66666666666669,96.98558322411532,100.0,99.601593625498,73.59963383735642,81.84000000000002,2.621535539627075,1.0576827633661487,0.2142857142857142,0.0,1.0137407324476289,0.2142857142857142
15,CoWTracker,strong,99.21465968586386,17.466666666666665,9.541150764748725,46.93333333333333,30.55555555555556,76.53333333333333,61.72043010752688,95.2,90.13906447534768,100.0,99.20529801324504,58.232299783284766,67.22666666666667,4.003678321838379,1.646572746863128,0.3571428571428571,0.0013157894736842,1.0220240583171618,0.3558270676691729
16,CoWTracker,none,100.0,94.28571428571428,89.1891891891892,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.83783783783784,98.85714285714286,3.392448902130127,0.9925633270371164,0.0,0.0,1.0,0.0
16,CoWTracker,medium,100.0,89.79591836734694,81.48148148148148,99.18367346938776,98.38056680161942,100.0,100.0,100.0,100.0,100.0,100.0,95.97240965662016,97.79591836734691,3.938318967819214,1.1524944219054336,0.0,0.0,1.0,0.0
16,CoWTracker,strong,100.0,11.428571428571429,6.0606060606060606,83.6734693877551,71.9298245614035,100.0,100.0,100.0,100.0,100.0,100.0,75.5980861244019,79.02040816326532,4.861237525939941,1.427524641934647,0.0,0.0,1.0,0.0
17,CoWTracker,none,91.1275415896488,37.93103448275862,21.813031161473088,60.3448275862069,39.83739837398374,84.23645320197043,66.02316602316603,93.34975369458128,78.79417879417879,99.01477832512316,87.77292576419214,58.84814002339876,74.97536945812809,10.13694667816162,0.9735206296896376,0.3555555555555555,0.0,1.3421356421356423,0.3555555555555555
17,CoWTracker,medium,95.3789279112754,2.70935960591133,1.2330456226880395,11.822660098522167,6.072351421188631,36.206896551724135,21.270310192023636,87.93103448275862,73.9406779661017,99.75369458128078,93.63207547169812,39.22969213474003,47.6847290640394,14.262248039245604,1.3801806957976872,0.1259259259259259,0.0192307692307692,1.1708225108225108,0.10669515669515671
17,CoWTracker,strong,89.46395563770795,2.2167487684729066,0.9580838323353292,9.113300492610838,4.331683168316832,25.86206896551724,13.918918918918918,65.76354679802957,43.85665529010239,97.53694581280789,83.66013071895425,29.345094385725545,40.09852216748769,17.022655487060547,1.668759714961523,0.3259259259259259,0.03125,1.4224170274170274,0.2946759259259259
18,CoWTracker,none,84.51827242524918,29.846449136276394,15.916069600818831,58.44529750479847,36.775362318840585,86.56429942418427,64.13043478260869,96.06525911708252,75.5813953488372,97.98464491362763,78.34645669291339,54.14994374880374,73.78119001919387,10.778268814086914,1.018363349221758,0.4470842332613391,0.0243673851921274,1.2135248482126515,0.4227168480692117
18,CoWTracker,medium,81.2624584717608,15.451055662188098,7.648183556405354,36.75623800383877,20.2349172450614,63.24376199616123,40.39900249376559,84.64491362763916,59.60311835577604,96.83301343570058,73.8996138996139,40.35696711012445,59.38579654510556,9.699143409729004,0.8720935900318619,0.4859611231101511,0.0534208059981255,1.2126743548395575,0.4325403171120256
18,CoWTracker,strong,70.23255813953489,7.9654510556621885,3.888622179548728,17.178502879078692,8.907901358832412,30.326295585412662,16.7835941716136,45.105566218809976,26.77211482132396,68.2341650671785,42.9326287978864,19.856972265841016,33.7619961612284,13.336621284484863,1.0336159200511337,0.5701943844492441,0.1724461105904405,1.853364003900405,0.3977482738588036
19,CoWTracker,none,83.12570781426953,30.474040632054177,15.919811320754718,48.081264108352144,27.33160621761658,72.91196388261851,47.81954887218045,87.3589164785553,63.2890365448505,95.03386004514672,71.85314685314685,45.242629961709824,66.77200902934537,9.18786253531774,1.0427919374763757,0.2795454545454545,0.0555555555555555,1.2529770458299871,0.223989898989899
19,CoWTracker,medium,79.50169875424689,4.966139954853273,2.261048304213772,16.93002257336343,7.917570498915401,44.24379232505643,23.60248447204969,73.81489841986456,45.46783625730994,95.48532731376976,65.00829187396351,28.85144628129046,47.08803611738149,8.690749367078146,0.9986386367920438,0.3295454545454545,0.0769230769230769,1.536469719822661,0.2526223776223776
19,CoWTracker,strong,75.87768969422424,1.805869074492099,0.8008008008008007,5.643340857787811,2.441505595116989,17.381489841986454,7.585470085470085,42.88939051918736,20.743405275779374,71.55756207674943,40.25069637883008,14.364375627199466,27.85553047404063,9.481736451387404,1.186381050382428,0.3795454545454545,0.0982905982905982,1.8886760722937197,0.2812548562548563
20,CoWTracker,none,97.47826086956522,48.41530054644809,31.55270655270656,66.55737704918033,49.19224555735057,80.76502732240436,66.69675090252709,91.14754098360656,82.14990138067061,95.40983606557376,89.43589743589743,63.80550036583046,76.45901639344262,14.528100967407228,1.012822334425405,0.0978723404255319,0.0063829787234042,1.0919253812636165,0.09148936170212771
20,CoWTracker,medium,96.78260869565216,31.256830601092894,18.22817080943276,52.349726775956285,34.81104651162791,70.49180327868852,53.30578512396694,86.44808743169399,74.17840375586854,96.3934426229508,90.4517453798768,54.19503031615459,67.3879781420765,12.61469268798828,0.8843275441191701,0.1319148936170212,0.0063829787234042,1.104570892070892,0.12553191489361698
20,CoWTracker,strong,94.69565217391305,6.885245901639345,3.4653465346534658,22.07650273224044,12.03097081596188,47.322404371584696,29.903314917127076,67.65027322404372,49.04912836767036,86.66666666666667,72.88602941176471,33.4669580094355,46.12021857923497,11.651453971862791,0.8359048330885631,0.2382978723404255,0.0053191489361702,1.1489756702991998,0.2329787234042553
21,CoWTracker,none,100.0,68.63711001642037,52.25,86.37110016420363,76.01156069364163,99.67159277504103,99.34533551554829,100.0,100.0,100.0,100.0,85.52137924183798,90.935960591133,7.058567047119141,1.009242177410346,0.0,0.0,1.0060314523589269,0.0
21,CoWTracker,medium,100.0,38.42364532019704,23.78048780487805,63.71100164203612,46.74698795180723,89.73727422003283,81.3849590469099,99.91789819376024,99.83593109105826,100.0,100.0,70.34967317893069,78.35796387520524,6.917965888977051,0.9892430365701051,0.0,0.0,1.0060314523589269,0.0
21,CoWTracker,strong,99.91789819376024,1.80623973727422,0.911728139245752,7.224958949096879,3.749467405198125,29.064039408866996,17.011052378664104,68.7192118226601,52.377972465581976,95.97701149425288,92.18626677190213,33.247297432118415,40.55829228243021,9.406896591186523,1.3449107341541444,0.0,0.0008045052292839,0.995631452358927,-0.0008045052292839
22,CoWTracker,none,71.04571728849184,29.061976549413732,13.480963480963482,66.08040201005025,36.68694431445952,90.20100502512562,57.89189189189189,95.30988274706868,63.09324399776661,99.66499162479062,67.87356321839081,47.80532138069447,76.06365159128978,5.676610946655273,0.9513967451271144,0.764456981664316,0.0073831009023789,2.2469950763807223,0.757073880761937
22,CoWTracker,medium,64.52968996321597,20.85427135678392,8.854907539118065,51.42378559463987,25.09194932570494,82.1608040201005,47.16346153846154,91.54103852596316,55.53861788617886,99.91624790619764,63.77742108079186,40.08527147405105,69.17922948073702,5.890148162841797,0.983994333207194,0.9506346967559944,0.0008203445447087,3.476738186578637,0.9498143522112857
22,CoWTracker,strong,62.743037309511294,6.281407035175879,2.481800132362673,24.371859296482413,10.37063435495367,56.44891122278057,27.81675608749484,89.36348408710218,52.56157635467981,99.74874371859298,62.48688352570829,31.143530091039857,55.2428810720268,7.320004940032959,1.2223207581185127,1.0,0.0,4.180670085754962,1.0
23,CoWTracker,none,92.7289461573861,43.79821958456973,27.20561092654116,75.19287833827893,57.92850595783685,85.6379821958457,71.35753356539036,95.54896142433236,85.96869940636806,97.0919881305638,87.69063180827887,66.03019633288305,79.4540059347181,7.378501415252685,1.139160540581195,0.2397540983606557,0.0239766081871345,1.0761520315267898,0.2157774901735212
23,CoWTracker,medium,92.7289461573861,28.130563798219583,15.863453815261044,62.07715133531158,43.17617866004963,78.93175074183976,62.15456674473068,90.32640949554896,77.9948586118252,97.80415430267064,88.45944474686989,57.52970051574729,71.45400593471811,8.120943069458008,1.285871663869184,0.2561475409836065,0.019298245614035,1.1176993847669214,0.23684929536957147
23,CoWTracker,strong,89.369535204786,5.637982195845697,2.794117647058824,20.47477744807121,10.917169152649953,55.01483679525223,35.93932322053676,80.0,61.80555555555556,93.946587537092,79.50693374422187,38.19261986400459,51.01483679525223,9.724933624267578,1.455269359181894,0.3647540983606557,0.0309941520467836,1.2339127226724589,0.3337599463138721
24,CoWTracker,none,90.97435897435898,77.3030707610147,57.49751737835154,97.59679572763686,85.49707602339181,99.86648865153538,89.26014319809069,100.0,89.48626045400239,100.0,89.48626045400239,82.24545150156777,94.9532710280374,4.034441947937012,1.0110712658508942,0.3893805309734513,0.0,1.2468324786324787,0.3893805309734513
24,CoWTracker,medium,90.35897435897436,15.887850467289718,8.145106091718002,41.65554072096128,24.60567823343849,69.826435246996,48.7758945386064,99.06542056074768,87.20379146919431,100.0,88.7694145758662,51.49997698176468,65.28704939919893,4.12706995010376,1.0417215119788414,0.3893805309734513,0.0077519379844961,1.2305555555555556,0.38162859298895524
24,CoWTracker,strong,85.43589743589743,0.1335113484646194,0.0634920634920634,3.337783711615487,1.6118633139909735,26.30173564753004,14.285714285714285,47.9305740987984,29.4987674609696,92.5233644859813,72.24043715846994,23.540054856527377,34.045393858477965,4.130103588104248,1.0208296448710132,0.4867256637168141,0.041343669250646,1.1846068376068375,0.4453819944661681
25,CoWTracker,none,82.90398126463701,28.965517241379317,16.766467065868262,51.37931034482759,33.86727688787185,77.24137931034483,60.273972602739725,90.3448275862069,75.1497005988024,98.27586206896552,77.81155015197568,52.77379346145159,69.24137931034483,6.436983585357666,1.0282599655240954,0.2846715328467153,0.1079365079365079,1.3287619047619046,0.17673502491020743
25,CoWTracker,medium,75.17564402810304,10.689655172413794,4.821150855365474,30.0,14.431239388794568,67.24137931034483,39.54451345755693,93.10344827586206,64.79217603911981,97.93103448275862,70.63291139240506,38.844398226648366,59.793103448275865,7.199792861938477,1.120927384712691,0.7299270072992701,0.019047619047619,2.3951082251082254,0.7108793882516511
25,CoWTracker,strong,65.10538641686182,7.931034482758621,3.833333333333333,20.344827586206897,9.683098591549296,43.44827586206896,23.61111111111111,70.6896551724138,43.87990762124711,77.24137931034483,50.48309178743962,26.29810848893609,43.93103448275863,6.376345157623291,0.9570987436578704,0.7007299270072993,0.1682539682539682,2.3554199134199134,0.5324759587533311
